parcel_id,latitude,longitude
442380013,40.3701842,-111.8242817
442380014,40.3705443,-111.8241428
442380015,40.3707652,-111.8243314
442380016,40.3718202,-111.8249577
450730500,40.3459595,-111.6954259
450740001,40.2123679,-111.6661635
450740002,40.2121479,-111.6661627
450740003,40.2119283,-111.6661622
450740004,40.2117088,-111.6661617
450820021,40.2124096,-111.6641307
450120075,40.3026209,-111.719557
450120076,40.3028287,-111.7195547
450120077,40.3030345,-111.7195554
450120078,40.3032404,-111.7195561
450120079,40.3034462,-111.7195567
450120080,40.3036652,-111.7195584
450120081,40.3041475,-111.7205997
451240002,40.3012238,-111.7060458
451240003,40.3013117,-111.7060473
451240004,40.3013995,-111.7060488
451240005,40.3013065,-111.7064465
451550004,40.1397797,-111.5681788
451550005,40.140712,-111.568247
451550500,40.1402339,-111.5681733
450300037,40.2402358,-111.69269
450300038,40.2402317,-111.6928824
450300039,40.2402297,-111.6930793
450300040,40.2402277,-111.6932762
450300041,40.2402257,-111.6934732
450300042,40.2402238,-111.6936701
450300043,40.2402218,-111.6938671
450300044,40.2402198,-111.694064
442290049,40.3375249,-111.6892934
442290050,40.3375088,-111.6896473
442480102,40.1544836,-111.678717
442480103,40.1545696,-111.6787172
442480104,40.1546556,-111.6787174
442480105,40.1547416,-111.6787176
442480106,40.1548276,-111.6787179
450930500,40.316296,-111.6936417
450950001,40.2216548,-111.6710871
451110014,40.346501,-111.7421834
451110015,40.3459749,-111.7421359
451110016,40.345301,-111.742075
451110018,40.3461602,-111.7446411
450260003,40.2998373,-111.7159103
450310014,40.2906059,-111.6778336
450310015,40.2906094,-111.6781203
450310016,40.2906123,-111.6784041
450310500,40.2903028,-111.6782134
451600001,40.3005232,-111.6547285
451600500,40.3004329,-111.6542487
451610002,40.3345128,-111.6991862
451620006,40.3468161,-111.6945458
451620007,40.3470375,-111.6947252
451620008,40.3471762,-111.6951083
450700001,40.2998236,-111.7192693
450700002,40.2995769,-111.7192678
450700003,40.2993314,-111.7192669
450700004,40.2991815,-111.7187029
450700005,40.2994143,-111.7187059
450700006,40.2998117,-111.7187358
450800008,40.3373401,-111.6917848
450120022,40.3036272,-111.718145
450120023,40.3036267,-111.7184192
450120024,40.3036262,-111.7186881
450120025,40.3036249,-111.7189831
450120026,40.3033678,-111.7189471
450120027,40.3031578,-111.7189464
450120028,40.3029451,-111.7189458
451430500,40.1194598,-111.6352696
451440002,40.0177592,-111.685273
451450001,40.3471739,-111.6994742
451650005,40.2981359,-111.7077774
451650006,40.2981376,-111.7075982
451650007,40.2981393,-111.7074189
450420059,40.2955144,-111.6843864
450420060,40.2953155,-111.6843804
450420061,40.2952746,-111.6830846
450550006,40.2125849,-111.6646348
450550007,40.2125855,-111.6649241
442360003,40.223597,-111.7136993
442370001,40.376461,-111.8072478
442380001,40.3715813,-111.8259255
450010005,40.1083299,-111.6383028
450010006,40.1083273,-111.63774
450010007,40.1083272,-111.6373915
451180004,40.2995496,-111.706397
451180005,40.2995365,-111.7062106
451180006,40.2995368,-111.7060959
451180007,40.2995888,-111.7065764
451190001,40.3008023,-111.7056216
451190002,40.3008023,-111.7057363
451190003,40.3008023,-111.7059155
450420073,40.2960984,-111.6825309
450420074,40.2959233,-111.6826291
450420075,40.2957541,-111.6827454
450420076,40.295583,-111.6828457
450420077,40.2958077,-111.6830473
450420078,40.2958441,-111.6833876
442380017,40.3710082,-111.8241018
442380018,40.3704354,-111.8237125
450010026,40.1076044,-111.6357425
450010027,40.1083298,-111.6357365
450010500,40.1080497,-111.6371998
450820500,40.211924,-111.6636753
450830001,40.3454966,-111.6980679
450830002,40.3458108,-111.6981054
450830003,40.3461235,-111.6981477
450830004,40.3463886,-111.6983592
450180010,40.2662872,-111.7028126
450180012,40.2663173,-111.7025327
450180013,40.2658736,-111.7012609
451560001,40.0131121,-111.6713664
451560002,40.013412,-111.6713304
451560003,40.0137102,-111.6712699
451560004,40.0140062,-111.6711887
451560005,40.0143025,-111.671097
451560006,40.0145964,-111.6709881
450300045,40.2402178,-111.694261
450370017,40.284497,-111.6826191
450370018,40.2871013,-111.68323
450370019,40.2870994,-111.6830515
450370020,40.2871096,-111.6826514
442480107,40.1543973,-111.6789457
442480108,40.1544833,-111.6789459
442480109,40.1545693,-111.6789461
450110003,40.2869116,-111.7095457
450110004,40.2871648,-111.7095541
450110005,40.287437,-111.7095609
450110006,40.2874353,-111.7092049
451110025,40.3465157,-111.7446354
451110500,40.3450833,-111.7433153
451120004,40.2995119,-111.7078316
451120006,40.2995123,-111.7075095
451130001,40.3015089,-111.7050545
450320001,40.2536854,-111.6911723
450320002,40.2539386,-111.691172
450320003,40.2541585,-111.6911734
450320004,40.2543862,-111.6911745
450320005,40.2546195,-111.6911757
450320006,40.2536849,-111.6905929
450420021,40.2948228,-111.6843975
451620009,40.3476077,-111.6952112
451620010,40.3480055,-111.6950055
451640001,40.2979483,-111.7096857
451640002,40.2978152,-111.7096866
451640003,40.2976822,-111.7096863
451640004,40.2975491,-111.7096859
451640005,40.2981229,-111.709211
450800009,40.3369611,-111.6917365
450800010,40.3368395,-111.6920638
450800011,40.3368772,-111.6924609
450800012,40.3368772,-111.6928267
450800013,40.3368689,-111.6931798
450120029,40.3027434,-111.7189451
450120030,40.3025107,-111.7189302
450120031,40.3025149,-111.7186164
450150013,40.2309293,-111.6930328
450150014,40.2311593,-111.693017
450150015,40.2313994,-111.6930129
450150016,40.23164,-111.6930104
451650008,40.298141,-111.7072398
451650009,40.2981428,-111.7070613
451650010,40.2981643,-111.7068494
451650011,40.2981513,-111.7065759
451650012,40.2979509,-111.7065435
451650013,40.297778,-111.7065504
450550008,40.2125998,-111.6652467
450550009,40.2123677,-111.6652469
450550010,40.2121481,-111.6652463
450550011,40.2119286,-111.6652458
450550012,40.211709,-111.6652453
450550013,40.2114895,-111.6652448
450550014,40.2114898,-111.6658032
450010008,40.1083271,-111.6370519
450010009,40.1083277,-111.6367185
450010010,40.1083285,-111.6363914
450010011,40.1083292,-111.6360644
450010013,40.1078924,-111.635738
450010014,40.1078924,-111.6360706
450010015,40.1078923,-111.6364026
451190004,40.3008023,-111.7060302
451190005,40.3008022,-111.7061449
451190006,40.3008022,-111.7062596
451190007,40.3006734,-111.7065604
451480002,40.1637176,-111.5931274
451480003,40.1637163,-111.5929933
451480004,40.1637149,-111.5927697
451480005,40.1637137,-111.5926356
450420079,40.295695,-111.6835416
450420080,40.2954675,-111.6834318
450550026,40.2132862,-111.6654975
450550500,40.2125722,-111.6649996
450560001,40.230751,-111.6911137
450560002,40.2307498,-111.690832
450020001,40.2614845,-111.7001399
450020003,40.2616582,-111.6998232
450020004,40.2620346,-111.6999373
450020005,40.2619974,-111.7003871
450020500,40.2615216,-111.7004328
450830005,40.3465118,-111.6987339
450830006,40.3464511,-111.6991337
450830007,40.3468384,-111.6993834
450830008,40.3469403,-111.6990071
450830009,40.3472484,-111.6989844
450180500,40.2661355,-111.7019306
450190001,40.2678332,-111.702104
450190002,40.2677497,-111.702503
450200002,40.2668097,-111.7011189
450200004,40.2669756,-111.7017441
451780014,40.4639208,-111.7892531
451780015,40.4641132,-111.7887297
451780016,40.4647107,-111.789106
451780017,40.4645031,-111.7896562
451780018,40.4626608,-111.7908996
451780019,40.4628525,-111.7904905
451780020,40.4630286,-111.7901019
450590001,40.2766351,-111.6736463
450590002,40.2765786,-111.6740787
450590003,40.2767416,-111.6743283
450740015,40.2099933,-111.6667269
450740016,40.2102583,-111.6667166
450740017,40.2104983,-111.6667171
450740018,40.2107315,-111.6667177
450110007,40.287433,-111.7088645
450110008,40.2874307,-111.7085241
450110009,40.2874283,-111.7081741
450110010,40.2873922,-111.7077877
450110011,40.2875375,-111.7075573
450110500,40.2873057,-111.709321
451370007,40.3158742,-111.6929245
451370500,40.3159625,-111.6920021
451390001,40.3923828,-111.8124377
451390002,40.3923863,-111.8127822
451390003,40.3923873,-111.813106
451390004,40.3923884,-111.8134301
450420022,40.2948233,-111.6841467
450420023,40.2948237,-111.6838958
450420024,40.2948242,-111.6836449
450420025,40.2948246,-111.683394
450420026,40.294826,-111.6831425
450420027,40.2948395,-111.6828607
450420028,40.2949686,-111.6826237
451640006,40.2981245,-111.7090318
451640007,40.2981261,-111.7088526
451640008,40.2981277,-111.7086734
451640009,40.2977576,-111.7087344
451640010,40.2977571,-111.7089127
442320001,40.3905845,-111.8032906
442320002,40.3909935,-111.8033119
450800500,40.3370509,-111.692928
450810001,40.2104976,-111.6649153
450810002,40.2105859,-111.6646371
450810003,40.2106613,-111.6643682
450810004,40.2107368,-111.6640993
450960001,40.299063,-111.7073541
450150017,40.2316392,-111.6934111
450150018,40.2313986,-111.6934201
450150019,40.231158,-111.693429
450150020,40.2309291,-111.6934419
450150021,40.2307072,-111.6934589
450150022,40.2304825,-111.6934763
450150023,40.2302572,-111.6934936
450270003,40.2982873,-111.7162142
451650014,40.2976344,-111.7065489
451650015,40.2974906,-111.7065469
451650016,40.2973474,-111.706557
451650017,40.2977597,-111.706968
451650018,40.2977618,-111.707144
451650019,40.2977613,-111.7073214
451650020,40.2977608,-111.7074979
450550015,40.2117093,-111.6658037
450720007,40.3431854,-111.696024
450720008,40.342911,-111.6960206
450720009,40.3426366,-111.6960173
450720011,40.3420878,-111.6960106
450720012,40.3418134,-111.6960073
450720013,40.341539,-111.6960039
450720014,40.3412646,-111.6960006
450120042,40.3030677,-111.7185926
450120043,40.3033304,-111.7184613
450120044,40.3033178,-111.7180647
450120045,40.3033123,-111.7177905
450120046,40.3033027,-111.7174695
450120047,40.3036644,-111.7199686
451480006,40.1637116,-111.592412
451480007,40.1637103,-111.5922779
451480008,40.1636751,-111.5920541
451480009,40.1636739,-111.5919215
451480010,40.1637486,-111.5916888
451480011,40.1638376,-111.5916215
451670500,40.4087314,-111.8451376
450560003,40.2307481,-111.6905491
450560004,40.2307465,-111.6902663
450560005,40.2307449,-111.6899835
450560006,40.2307433,-111.6897006
450560007,40.2307417,-111.6894178
450560008,40.2307396,-111.6891365
450560500,40.2305552,-111.6901283
450720041,40.3414925,-111.6950852
450030001,40.2609391,-111.7007588
450030002,40.2611792,-111.7007643
450120062,40.3016578,-111.7183412
450120063,40.3016497,-111.7180623
450120064,40.3016996,-111.7177807
450120065,40.3018272,-111.7175356
450120066,40.3020567,-111.7173783
450980018,40.2834893,-111.6863511
450990001,40.2777104,-111.701475
450990002,40.2777035,-111.7011738
450200005,40.2667614,-111.7018277
450300024,40.2389855,-111.6916067
450300025,40.2390666,-111.6914411
450300026,40.2391623,-111.6912292
450300027,40.2393261,-111.6910834
450300028,40.2395227,-111.6912255
450300029,40.2396541,-111.6913744
451780021,40.4633685,-111.7897365
451780022,40.4631344,-111.7891123
451780023,40.4628777,-111.789358
451780024,40.4626653,-111.7897993
451780025,40.4622935,-111.7906762
451780026,40.4620043,-111.7909106
450040003,40.2626655,-111.7015754
450040004,40.2628554,-111.7010961
450040005,40.2629687,-111.7008406
450120082,40.3039348,-111.7205978
450120083,40.3037427,-111.7205972
450120084,40.3035369,-111.7205965
450120085,40.3033242,-111.7205958
450120001,40.3041046,-111.7200329
450140003,40.2307121,-111.6914361
450140004,40.2303102,-111.6914406
450140005,40.2300458,-111.6914444
450140006,40.2297814,-111.6914464
450140007,40.2293508,-111.691423
450140008,40.229351,-111.6917293
451390005,40.392687,-111.8134346
451390006,40.3926809,-111.8131032
451390007,40.3926817,-111.8127801
451390008,40.3926787,-111.8124646
452060010,40.3629136,-111.7227224
452060011,40.3630726,-111.7223699
450420029,40.2951928,-111.6824997
450420030,40.2953655,-111.6823897
450490038,40.3014605,-111.6856952
450490039,40.3016735,-111.6856996
442330001,40.3812673,-111.7870046
442330002,40.3815743,-111.7870048
442330003,40.3810788,-111.7868311
442340101,40.2253448,-111.683194
442340102,40.2249055,-111.6831973
442340103,40.2246877,-111.6831879
450960002,40.2990633,-111.7072394
450960003,40.2990719,-111.7071248
450960004,40.2990723,-111.7070101
450960005,40.2990639,-111.7068444
450960006,40.2990642,-111.7067297
450960007,40.2990728,-111.7066151
450960008,40.2990732,-111.7065004
450960009,40.2987795,-111.7065747
450270004,40.2982919,-111.7155781
450270005,40.2985286,-111.7155958
450270006,40.2987612,-111.71565
450270500,40.2985217,-111.7159015
450280001,40.2998117,-111.7184293
450280002,40.2998119,-111.7181245
450280003,40.2998122,-111.7178199
451650021,40.2977604,-111.7076744
451650022,40.2977599,-111.707851
451650023,40.2977595,-111.7080274
451650024,40.297759,-111.708204
442000005,40.1094762,-111.661042
442020001,40.1243869,-111.6439507
442020002,40.1244781,-111.6438297
450720015,40.3409902,-111.6959977
450720016,40.3406519,-111.6960774
450720017,40.3403255,-111.695912
450810016,40.2103206,-111.6639579
450810017,40.2102451,-111.6642268
450810018,40.2101697,-111.6644957
450810019,40.2100942,-111.6647646
450120048,40.3034386,-111.7199689
450120049,40.303219,-111.7199682
450120050,40.3029995,-111.7199675
450120051,40.3027799,-111.7199668
450160010,40.2663927,-111.7006138
450160011,40.2663829,-111.7000197
450160012,40.2663869,-111.699736
451680001,40.4081513,-111.8452499
451680002,40.4079317,-111.8452449
451680003,40.4077121,-111.8452399
451680004,40.4074926,-111.8452379
451680005,40.4072674,-111.8452238
451690001,40.382879,-111.7597536
451690002,40.3826008,-111.7597525
450720044,40.345,-111.6949624
450720045,40.3450252,-111.6954155
450720046,40.3404073,-111.6948845
450720048,40.3417669,-111.6950886
450720049,40.3423583,-111.6960084
450720050,40.3424899,-111.6961948
450720051,40.3420413,-111.6950919
450120067,40.3020385,-111.7177745
450120068,40.3020155,-111.7180574
450120069,40.3020146,-111.7183223
450120070,40.3020141,-111.7185876
450120071,40.3020057,-111.7188641
450170002,40.2664286,-111.6979605
450170003,40.2664271,-111.6976739
450990003,40.2776942,-111.7008591
450990005,40.2773767,-111.700536
450990006,40.2773985,-111.7008579
450990007,40.2774068,-111.7011804
450990008,40.2774153,-111.7014796
451210007,40.2998646,-111.7066693
451210008,40.2998636,-111.706784
450300030,40.2397725,-111.6914954
450300031,40.2398933,-111.6916177
450300032,40.2400101,-111.6917544
450300033,40.240125,-111.6919029
450300034,40.2402061,-111.692075
450370007,40.2855732,-111.6831892
451780027,40.4615376,-111.7909358
451780028,40.4624769,-111.7902472
451780029,40.4637464,-111.788159
451780500,40.4625002,-111.7891064
450120086,40.3031253,-111.7205952
450120087,40.3029194,-111.7205945
450120088,40.3026999,-111.7205938
450120089,40.3024803,-111.7205931
450120090,40.3022608,-111.7205924
450120091,40.3020413,-111.7205917
450200006,40.2665388,-111.7018681
450140009,40.2293513,-111.6920351
450140010,40.2293516,-111.6923409
450140011,40.2293489,-111.6926633
450140012,40.2293525,-111.693217
450250006,40.2792218,-111.681878
450250009,40.2789571,-111.6819452
452060012,40.3633853,-111.7223332
452060013,40.363407,-111.722787
452060014,40.3633438,-111.7233428
452060500,40.3628337,-111.7225208
452070001,40.3800596,-111.7902675
450490500,40.3011873,-111.6837254
450500001,40.3018973,-111.6828109
450500500,40.3018978,-111.6824792
450510001,40.3018962,-111.6833127
450510002,40.3021157,-111.6833147
450510003,40.3023352,-111.6833165
442340104,40.224472,-111.6831416
442340107,40.2236438,-111.6828116
442500001,40.244749,-111.6348612
442500002,40.2442093,-111.6348211
442500003,40.2436762,-111.6345365
442500004,40.2434395,-111.6338577
450960010,40.2987779,-111.7066894
450960011,40.2987763,-111.706804
451140002,40.3895323,-111.8440412
451140003,40.3895352,-111.8439026
451140004,40.3895351,-111.8437778
451140005,40.3894582,-111.8440136
451150001,40.3014741,-111.7041882
451150002,40.3013863,-111.7041866
450280004,40.2998125,-111.7175152
450280007,40.2994151,-111.7183193
450340002,40.2501391,-111.6878451
450340003,40.2504418,-111.6878283
450340004,40.2506202,-111.6878313
450340500,40.2501843,-111.6875214
450350001,40.2808559,-111.6962299
450350002,40.2808563,-111.6959947
442020003,40.1245628,-111.6437172
442020004,40.124334,-111.6435979
442030001,40.4278643,-111.8075633
442030002,40.4271293,-111.8076305
442030003,40.4278974,-111.8080936
450810020,40.2100187,-111.6650335
450810021,40.2099433,-111.6653024
450810022,40.2098678,-111.6655713
450810023,40.2097923,-111.6658402
450810024,40.2106919,-111.6618681
450810025,40.2107934,-111.6621873
450960023,40.298415,-111.7075053
450160015,40.2666383,-111.6992712
450160016,40.2666372,-111.6997896
450160017,40.2669006,-111.699754
450160018,40.2669274,-111.6994629
450160019,40.2669231,-111.6991873
450160020,40.2663608,-111.698611
450160021,40.2665952,-111.6986181
451690003,40.38231,-111.7597543
451690004,40.3820099,-111.7597719
451690005,40.381726,-111.7597908
451690500,40.3823092,-111.759389
451700002,40.2826518,-111.6825635
451700500,40.2824373,-111.6826916
451710004,40.1185631,-111.6349996
450720052,40.3403932,-111.6953309
450820011,40.2116496,-111.6635129
450820012,40.2118505,-111.6636838
450820013,40.2118128,-111.6640026
450820014,40.2118182,-111.6642981
450170004,40.2664256,-111.6973873
450170500,40.2661567,-111.6978223
450180001,40.2658412,-111.7025569
450180002,40.2658526,-111.7022254
450180003,40.2658617,-111.7018854
450180004,40.2658698,-111.7015803
451210009,40.3001059,-111.7067145
451220001,40.2995127,-111.7072031
451230001,40.345589,-111.6945576
451230002,40.3458016,-111.6942734
451230003,40.346008,-111.6940395
451230004,40.3463036,-111.6941863
450370008,40.2853266,-111.6832029
450370009,40.2853926,-111.6828838
450370010,40.2853967,-111.6826287
450370011,40.2848609,-111.682621
451790001,40.4525864,-111.7800102
451790002,40.4528125,-111.779994
451810001,40.3205783,-111.69392
442070006,40.3318743,-111.7113633
442070007,40.3336455,-111.7126972
442080001,40.2748575,-111.7369741
450790020,40.33528,-111.6917261
450790021,40.3356647,-111.6917324
450790022,40.3357449,-111.6920858
450790023,40.3357112,-111.6924612
450790024,40.3357112,-111.6928198
450790025,40.3357122,-111.6931774
450250011,40.2785283,-111.6820073
450250012,40.2785266,-111.6817389
450250022,40.2774113,-111.6819253
450250023,40.2776254,-111.681929
450250024,40.2778394,-111.6819328
450250025,40.2780535,-111.6819365
450250026,40.2782675,-111.6819403
450310003,40.2902775,-111.6789894
452070002,40.3798916,-111.7902711
452080001,40.0179827,-111.6515625
452080002,40.0174271,-111.6512448
451960009,40.055302,-111.6345565
451960010,40.0563775,-111.6329774
451960011,40.0555929,-111.6365484
450510004,40.3025581,-111.6833186
450510500,40.3022283,-111.6836625
450660008,40.2108352,-111.6670825
450660009,40.2106156,-111.6670833
450660010,40.2103961,-111.667084
450660011,40.2101765,-111.6670847
450660012,40.2099124,-111.6670926
442500005,40.243697,-111.6331614
442500006,40.2444741,-111.6328264
442500007,40.2451862,-111.632997
442500008,40.2460499,-111.6323799
442500009,40.2445476,-111.6339698
451150003,40.3012985,-111.704185
451150004,40.3012107,-111.7041835
451150005,40.3012236,-111.7038138
451150006,40.3013114,-111.703811
451150007,40.3013992,-111.7038081
451420006,40.3996089,-111.8444595
451420007,40.3996103,-111.8441296
450350003,40.2809484,-111.6956744
450350004,40.2807679,-111.6956763
450350005,40.2811268,-111.695673
450350006,40.2813052,-111.6956716
450420041,40.2955735,-111.6856427
450420042,40.2957546,-111.6856482
450420043,40.2959356,-111.6856537
442030004,40.4274466,-111.8079433
442340118,40.2233722,-111.6828134
442340119,40.2229139,-111.681347
442340120,40.2229159,-111.6816505
442340121,40.2229172,-111.6819368
442340122,40.2229213,-111.6822233
450960024,40.2984134,-111.7076199
450960025,40.2984118,-111.7077346
450960026,40.2987681,-111.7078365
450960027,40.2988559,-111.7078385
450960028,40.2989437,-111.7078404
450960029,40.2990316,-111.7078316
450960030,40.2991195,-111.7078335
450960031,40.2987589,-111.7072171
450280018,40.2994161,-111.7177261
450280500,40.2992792,-111.7177942
450290001,40.313524,-111.687215
450290002,40.3135159,-111.6871543
450290003,40.3135161,-111.6870945
451710005,40.118335,-111.6349809
451710006,40.1182515,-111.6346757
451710007,40.1180759,-111.6344123
451710008,40.1179153,-111.6341384
451710010,40.1177476,-111.6347239
442040210,40.3926379,-111.8832509
450820015,40.2117956,-111.6646008
450820016,40.2118631,-111.6648947
450820017,40.2121688,-111.664927
450820018,40.212335,-111.6647459
450820019,40.2122785,-111.6643841
450820020,40.2122174,-111.6639793
450180006,40.2663482,-111.7013123
450180007,40.2663114,-111.7018836
450180008,40.2663409,-111.702236
450300013,40.238229,-111.6935104
450300014,40.2382376,-111.6933126
450300015,40.2382482,-111.6931094
450300016,40.2382804,-111.6929111
451230005,40.346586,-111.6943436
451230018,40.3468369,-111.6932069
451520001,40.3111564,-111.7216388
451520002,40.3113364,-111.7214204
451520003,40.3111781,-111.721123
451520004,40.3110009,-111.7208419
451520005,40.3107581,-111.7208069
450370012,40.2848671,-111.6828767
450370013,40.2849371,-111.6831796
450370014,40.2846883,-111.6831771
450370015,40.2844394,-111.6831728
450370016,40.2844986,-111.6828699
450440004,40.3687053,-111.8010654
450450001,40.3673381,-111.8026468
442090001,40.0023278,-111.8391457
442090003,40.0033037,-111.839059
442090004,40.0033326,-111.8402744
442090005,40.0029958,-111.8397274
442090006,40.002372,-111.8403423
450890027,40.4039759,-111.8290411
450890500,40.4043812,-111.8294752
450900001,40.2995076,-111.7097674
450900002,40.2995089,-111.7094443
450900003,40.2995097,-111.7091217
450310004,40.2900801,-111.6790056
450310005,40.2901561,-111.6784235
450310006,40.2901539,-111.6781298
450310007,40.2901503,-111.6778431
450310008,40.2901457,-111.6775573
450310009,40.2901098,-111.677249
450310010,40.2901957,-111.6769561
451960500,40.0538869,-111.6364285
451970001,40.0208023,-111.764608
451970002,40.0199679,-111.764596
451970004,40.0192083,-111.7647761
451970005,40.0188984,-111.7639769
451980016,40.2375634,-111.664393
451590013,40.2919668,-111.7085979
450660013,40.2094398,-111.6670847
450660500,40.2107175,-111.667309
450670001,40.2847174,-111.7035272
450670500,40.2845102,-111.7035664
450680001,40.4234541,-111.8777497
450790038,40.3352578,-111.6937271
450790040,40.3346582,-111.6937175
442500010,40.2444149,-111.6339278
442500011,40.2455244,-111.6335277
442500012,40.2437838,-111.6330772
442510001,40.1678549,-111.5818748
451420008,40.4001469,-111.843702
451420009,40.4002467,-111.8438611
451420500,40.3998764,-111.8443098
451430001,40.119821,-111.6355284
451430002,40.1196115,-111.635533
451430003,40.1194009,-111.6355358
450420044,40.2961284,-111.6856592
450420045,40.2961268,-111.6853029
450420046,40.295913,-111.6852946
450420047,40.2955961,-111.685285
442340123,40.2229201,-111.6825094
442340124,40.2229226,-111.6828138
442340125,40.2228944,-111.683357
442340126,40.223125,-111.6833567
442340127,40.2233528,-111.6833565
442540009,40.150176,-111.6043577
442540010,40.1503143,-111.6044512
450960500,40.2993181,-111.7066972
450970002,40.2748989,-111.7082081
451160003,40.2903286,-111.6765964
451160004,40.2900957,-111.6765964
451160005,40.2898328,-111.6765861
451170001,40.282593,-111.6836162
451170002,40.2828105,-111.6836183
450290004,40.3135245,-111.687034
450290005,40.3132558,-111.6871929
450290006,40.3133026,-111.6871814
450290007,40.3133485,-111.6871816
450290008,40.3133948,-111.6871935
450300001,40.2399156,-111.6945924
450350016,40.2814909,-111.6961141
442040211,40.3926368,-111.8836098
442040212,40.392922,-111.8826259
442050301,40.3943739,-111.8839692
442050302,40.3945827,-111.8836338
442050303,40.3947317,-111.8832786
442050304,40.3947419,-111.8828531
450980010,40.2834141,-111.6861809
450980011,40.2835187,-111.6859805
450980012,40.2836063,-111.6859803
450980013,40.2837372,-111.6860958
450980014,40.2837362,-111.6862104
450980015,40.283736,-111.6863251
450980016,40.2837358,-111.6864398
450300017,40.2383386,-111.6927191
450300018,40.2384235,-111.6925433
450300019,40.2385214,-111.6923867
450300020,40.2386163,-111.6922344
450300021,40.2387119,-111.6920811
450300022,40.2388054,-111.6919264
450300023,40.2388988,-111.6917717
450360012,40.2832523,-111.6817603
451520500,40.310895,-111.7218025
451530500,40.3106336,-111.721805
451540001,40.2587764,-111.6476703
451540500,40.2585148,-111.6476713
451550001,40.1403579,-111.5688307
451750007,40.3950204,-111.813565
451750008,40.3950214,-111.8132168
450450002,40.3678361,-111.802653
450450003,40.3676133,-111.803009
450450005,40.366894,-111.8037179
450450007,40.3676166,-111.8044442
442100001,40.3131553,-111.7334106
442100002,40.3140284,-111.7323486
442430200,40.2202576,-111.6847674
442430201,40.2217617,-111.6847678
442430202,40.2215077,-111.6847694
442430203,40.2212744,-111.6847699
442430204,40.2210411,-111.6847704
450900004,40.2995107,-111.7087991
450900005,40.2995116,-111.7084764
450900006,40.2995138,-111.7081536
450900500,40.2993056,-111.70896
450910001,40.357822,-111.7246453
451110002,40.3446425,-111.7418521
451110003,40.3446089,-111.7422095
450310011,40.2905395,-111.6769649
450310012,40.2906332,-111.6772478
450310013,40.2906036,-111.6775482
450420012,40.2964855,-111.6838798
450420013,40.2964823,-111.6836164
451590014,40.2919535,-111.7082015
451590015,40.2919395,-111.7078935
451590016,40.2919404,-111.7075853
451590017,40.2919414,-111.7072771
451590018,40.2919424,-111.7069689
451590019,40.2919433,-111.7066606
451590020,40.2919443,-111.7063524
450790041,40.3343584,-111.6937127
450790042,40.3340586,-111.6937092
450790043,40.334958,-111.6937222
450120012,40.3036641,-111.7169119
450120013,40.3034736,-111.7168808
450120014,40.3032679,-111.7168364
450120015,40.3030398,-111.7167515
450120016,40.3028144,-111.7167382
450120017,40.3025345,-111.7167445
451430004,40.1191921,-111.6355341
451430005,40.1189816,-111.6355276
451620012,40.3473249,-111.6940298
451620013,40.3475825,-111.6936407
451620014,40.3468452,-111.6937773
451620015,40.3470498,-111.6934878
450420048,40.2953931,-111.6852788
450420049,40.2952003,-111.6852741
450420050,40.2952015,-111.6847343
450540002,40.2311161,-111.6940473
450540003,40.2308965,-111.6940482
442540011,40.1501001,-111.6037034
442540012,40.1498695,-111.6037375
442550001,40.1092925,-111.7031171
442550002,40.1074675,-111.7030988
450010001,40.1074896,-111.6383308
450010002,40.1077692,-111.6383075
450010003,40.1080505,-111.6383052
451170003,40.2830365,-111.6836392
451170004,40.2830376,-111.6834505
451170005,40.28249,-111.6834392
451180001,40.2995346,-111.7068127
451180002,40.299535,-111.706698
451180003,40.2995493,-111.7065117
451450002,40.3475584,-111.6994907
450350017,40.2813071,-111.6961136
450350018,40.281126,-111.6961131
450350019,40.281152,-111.6970211
450350020,40.2817294,-111.6967643
450350021,40.281927,-111.6967649
450350022,40.2822057,-111.6966577
450350023,40.2822053,-111.6969121
450350024,40.2822049,-111.6971818
442050305,40.3947483,-111.8824991
442050306,40.3947689,-111.8819179
442050307,40.3944922,-111.8819088
442380002,40.3714869,-111.8253831
442380003,40.3712054,-111.8248422
442380004,40.3715321,-111.8242625
450980017,40.2825166,-111.6857581
451190008,40.3005856,-111.7065589
451190009,40.3008645,-111.7063392
451200001,40.315955,-111.6933621
451200002,40.3157196,-111.6933477
451200003,40.3158339,-111.6936253
450360013,40.2834444,-111.681763
450360014,40.2836365,-111.6817657
450360015,40.2838285,-111.6817684
450360016,40.284047,-111.6817698
450360500,40.283575,-111.6820299
450370001,40.284027,-111.6826127
451750009,40.3950223,-111.8128686
451750010,40.3950176,-111.8125136
451750500,40.3948012,-111.8129997
451760001,40.390331,-111.8107192
451770001,40.3885485,-111.9317097
451780001,40.4616199,-111.7881395
450450010,40.3678432,-111.8033719
450570012,40.2764343,-111.6727258
450570013,40.276411,-111.6723064
450570014,40.2761093,-111.6723033
450570015,40.2758198,-111.6723054
442430205,40.2207954,-111.6847704
442430206,40.2203847,-111.6852988
442430207,40.2203702,-111.6856049
442430208,40.2203562,-111.685891
442430209,40.2203422,-111.6861771
450030013,40.2626877,-111.6998406
451110004,40.3445752,-111.7425688
451110005,40.3445415,-111.7429281
451110006,40.344508,-111.7432855
451110007,40.3444759,-111.7436644
451110008,40.3450057,-111.7433082
